datetime,geracao_solar_kwh,consumo_kwh,reserva_bateria_pct,temp_externa_c,temp_interna_c,radiacao_msv,oxigenio,energia,comunicacao,habitat,pressao,combustivel
2026-05-25 08:00,16.35,58.84,58.1,-130.7,22.6,0.491,1,1,1,1,1,1
2026-05-25 12:00,50.26,57.29,67.8,-130.7,19.8,0.324,1,1,1,1,1,1
2026-05-25 16:00,19.2,50.26,62.9,-131.7,21.2,0.524,1,1,1,1,1,1
2026-05-25 20:00,4.39,40.71,59.6,-159.7,20.0,0.332,1,1,1,1,1,1
2026-05-26 00:00,1.41,43.97,65.1,-122.0,25.0,0.462,0,1,1,1,1,1
2026-05-26 04:00,1.32,47.61,58.4,-134.5,22.4,0.43,1,1,1,1,1,1
2026-05-26 08:00,17.61,47.14,56.1,-156.1,19.8,0.508,1,1,1,1,1,1
2026-05-26 12:00,54.29,46.38,47.6,-132.1,23.9,0.471,1,1,1,1,1,1
2026-05-26 16:00,18.38,57.8,63.0,-157.6,24.4,0.292,1,1,1,1,1,1
2026-05-26 20:00,3.64,46.8,63.8,-147.7,21.9,0.4,1,1,1,1,1,1
2026-05-27 00:00,3.02,40.4,61.6,-127.9,19.6,0.447,1,1,1,1,1,1
2026-05-27 04:00,0.99,43.14,57.3,-125.6,20.6,0.48,1,1,1,1,1,1
2026-05-27 08:00,15.13,58.81,47.4,-144.1,22.4,0.255,1,1,1,1,1,1
2026-05-27 12:00,60.68,53.11,48.0,-130.4,20.9,0.23,1,1,1,1,1,1
2026-05-27 16:00,19.03,43.04,61.9,-128.3,20.4,0.412,1,1,1,1,1,1
2026-05-27 20:00,1.32,53.12,55.8,-148.4,19.7,0.538,1,1,1,1,1,1
2026-05-28 00:00,2.49,47.87,53.6,-138.1,19.8,0.278,1,1,1,1,1,1
2026-05-28 04:00,1.66,56.19,67.4,-156.2,20.2,0.503,1,1,1,1,1,1
2026-05-28 08:00,18.78,44.65,62.7,-149.9,21.2,0.318,1,1,1,1,0,1
2026-05-28 12:00,60.1,55.89,57.5,-147.5,23.6,0.313,1,1,1,1,1,1
2026-05-28 16:00,19.66,47.51,62.4,-153.5,24.2,0.258,1,1,1,1,1,1
2026-05-28 20:00,2.44,54.98,57.6,-144.0,21.1,0.352,1,1,1,1,1,1
2026-05-29 00:00,3.25,42.83,57.0,-151.8,23.3,0.45,1,1,1,1,1,1
2026-05-29 04:00,4.26,42.71,57.1,-126.8,19.1,0.346,1,1,1,1,1,1
2026-05-29 08:00,18.58,46.62,46.4,-141.3,20.1,0.323,1,1,1,1,1,1
2026-05-29 12:00,62.36,51.69,52.0,-135.0,21.8,0.289,1,1,1,1,1,1
2026-05-29 16:00,16.75,42.05,63.3,-136.5,24.4,0.316,1,1,1,1,1,1
2026-05-29 20:00,2.37,43.36,63.0,-120.4,19.6,0.481,1,1,1,1,1,1
2026-05-30 00:00,2.56,48.79,60.3,-146.9,22.5,0.241,1,1,1,1,1,1
2026-05-30 04:00,2.65,57.67,64.4,-121.8,25.6,0.492,1,1,1,1,1,1
2026-05-30 08:00,18.72,48.71,53.0,-159.0,21.6,0.363,1,1,1,1,1,1
2026-05-30 12:00,52.65,43.58,62.2,-159.6,22.1,0.384,0,1,1,1,1,1
2026-05-30 16:00,19.05,40.67,51.3,-140.9,19.3,0.443,1,1,1,1,1,1
2026-05-30 20:00,4.99,52.64,56.3,-141.1,25.1,0.463,1,1,1,1,1,1
2026-05-31 00:00,4.35,42.63,54.7,-126.2,19.4,0.423,1,1,1,1,1,1
2026-05-31 04:00,0.08,56.75,64.5,-147.3,24.0,0.517,1,1,1,1,1,1
2026-05-31 08:00,19.46,41.3,64.0,-139.9,24.1,0.229,1,1,1,1,1,1
2026-05-31 12:00,61.76,40.06,51.3,-146.0,21.4,0.399,1,1,1,1,1,1
2026-05-31 16:00,16.24,51.82,67.2,-129.3,24.5,0.276,1,1,1,1,1,1
2026-05-31 20:00,4.51,43.82,62.4,-154.7,19.4,0.447,1,1,1,1,1,1
2026-06-01 00:00,0.89,45.9,53.3,-159.4,22.4,0.481,1,1,1,1,1,1
2026-06-01 04:00,4.17,47.71,49.8,-161.6,23.9,0.389,1,1,1,1,1,1
2026-06-01 08:00,16.96,41.82,55.0,-159.7,22.3,0.263,1,1,1,1,1,1
2026-06-01 12:00,42.56,51.77,38.7,-141.9,23.4,0.598,1,1,1,1,1,1
2026-06-01 16:00,13.71,49.34,42.1,-169.1,24.7,0.433,1,1,1,1,1,1
2026-06-01 20:00,1.69,53.57,44.6,-131.2,25.1,0.555,1,1,1,1,1,1
2026-06-02 00:00,0.14,50.24,58.3,-134.5,25.8,0.627,1,1,1,1,1,1
2026-06-02 04:00,4.85,46.19,54.8,-137.9,22.2,0.316,0,1,1,1,1,1
2026-06-02 08:00,13.02,41.8,43.4,-142.6,24.9,0.4,1,1,1,1,1,1
2026-06-02 12:00,48.37,56.63,53.5,-139.5,19.7,0.301,1,1,1,1,1,1
2026-06-02 16:00,14.5,47.88,39.6,-150.5,24.2,0.485,1,1,1,1,1,1
2026-06-02 20:00,3.05,55.03,58.1,-144.2,20.0,0.325,1,1,1,1,1,1
2026-06-03 00:00,1.93,56.43,38.8,-131.7,22.0,0.315,1,1,1,1,1,1
2026-06-03 04:00,4.31,56.07,38.3,-157.2,23.0,0.404,1,1,1,1,1,1
2026-06-03 08:00,13.39,52.68,51.3,-137.9,22.2,0.399,1,1,1,1,1,1
2026-06-03 12:00,45.63,47.67,52.8,-164.0,21.4,0.624,1,1,1,1,1,1
2026-06-03 16:00,13.54,42.43,48.8,-155.3,25.2,0.525,1,1,1,1,1,1
2026-06-03 20:00,1.78,40.35,45.1,-144.6,23.2,0.393,1,1,1,1,1,1
2026-06-04 00:00,3.16,48.62,44.0,-131.1,23.8,0.348,1,1,1,1,1,1
2026-06-04 04:00,1.86,42.94,59.5,-144.5,25.2,0.403,1,1,1,1,1,1
2026-06-04 08:00,18.0,45.14,52.4,-134.7,24.9,0.423,1,1,1,1,1,1
2026-06-04 12:00,39.88,55.98,46.2,-151.1,24.3,0.425,1,1,1,1,1,1
2026-06-04 16:00,16.19,45.45,47.0,-169.3,21.9,0.302,1,1,1,1,1,1
2026-06-04 20:00,1.62,41.27,44.3,-141.5,24.8,0.485,1,1,1,1,1,1
2026-06-05 00:00,1.73,48.89,48.2,-140.3,20.5,0.529,1,1,1,1,1,1
2026-06-05 04:00,2.81,46.91,42.6,-130.6,21.6,0.367,1,1,1,1,1,1
2026-06-05 08:00,14.54,59.92,38.5,-131.1,22.9,0.446,1,1,1,1,1,1
2026-06-05 12:00,39.37,59.84,50.6,-162.9,20.1,0.561,1,1,1,1,1,1
2026-06-05 16:00,13.8,47.26,40.3,-134.6,25.7,0.555,1,1,1,1,1,1
2026-06-05 20:00,4.13,48.99,58.3,-162.9,21.0,0.463,1,1,1,1,1,1
2026-06-06 00:00,4.87,48.21,52.0,-145.2,20.0,0.498,1,1,1,1,1,1
2026-06-06 04:00,2.85,49.44,40.0,-155.2,24.2,0.603,1,1,1,1,1,1
2026-06-06 08:00,17.5,43.5,58.6,-133.1,21.3,0.367,1,1,1,1,1,1
2026-06-06 12:00,50.94,59.46,49.0,-165.6,23.2,0.383,1,1,1,1,1,1
2026-06-06 16:00,16.18,57.34,59.9,-135.5,19.5,0.417,1,1,1,1,1,1
2026-06-06 20:00,0.12,49.62,54.0,-158.3,21.8,0.579,1,1,1,1,1,1
2026-06-07 00:00,0.62,42.92,43.8,-137.0,24.3,0.295,1,1,1,1,1,1
2026-06-07 04:00,0.49,52.84,39.6,-134.0,22.4,0.348,1,1,1,1,1,1
2026-06-07 08:00,15.63,55.23,41.3,-158.5,20.5,0.398,1,1,1,1,1,1
2026-06-07 12:00,43.8,45.9,54.4,-142.2,20.0,0.367,1,1,1,1,1,1
2026-06-07 16:00,13.4,54.42,54.4,-130.2,21.8,0.497,1,1,1,1,1,1
2026-06-07 20:00,4.33,49.7,41.7,-149.0,20.2,0.609,1,1,1,1,1,1
2026-06-08 00:00,3.89,55.79,52.3,-155.7,22.2,0.615,1,1,1,1,1,1
2026-06-08 04:00,1.01,53.28,46.8,-166.0,21.3,0.277,1,1,1,1,1,1
2026-06-08 08:00,15.44,44.96,43.6,-140.4,23.8,0.51,1,1,1,1,1,1
2026-06-08 12:00,36.83,43.8,56.3,-167.5,25.3,0.459,1,1,1,1,1,1
2026-06-08 16:00,16.88,46.38,51.9,-162.1,19.8,0.283,1,1,1,1,1,1
2026-06-08 20:00,4.31,42.23,57.5,-138.9,20.4,0.572,1,1,0,1,1,1
2026-06-09 00:00,0.88,50.15,49.3,-131.9,21.1,0.597,1,1,1,1,1,1
2026-06-09 04:00,4.73,49.75,45.0,-131.0,22.3,0.315,1,1,1,1,1,1
2026-06-09 08:00,15.26,43.65,55.1,-139.5,20.5,0.451,1,1,1,1,1,1
2026-06-09 12:00,38.09,43.13,54.9,-138.6,25.0,0.494,1,1,1,1,1,1
2026-06-09 16:00,13.46,58.66,48.4,-135.8,21.1,0.308,1,1,1,1,1,1
2026-06-09 20:00,2.09,55.24,46.9,-131.3,21.5,0.572,1,1,1,1,1,1
2026-06-10 00:00,1.47,47.47,45.1,-138.4,21.3,0.474,1,1,1,1,1,1
2026-06-10 04:00,1.63,49.59,53.9,-151.2,25.8,0.268,1,1,1,1,1,1
2026-06-10 08:00,14.17,42.03,52.1,-159.0,21.6,0.619,1,1,1,1,1,1
2026-06-10 12:00,38.04,43.01,44.6,-162.0,19.6,0.348,1,1,1,1,1,1
2026-06-10 16:00,16.81,41.36,55.3,-141.5,21.2,0.591,1,1,1,1,1,1
2026-06-10 20:00,1.67,53.55,53.5,-159.8,24.2,0.259,1,1,1,1,1,1
2026-06-11 00:00,4.56,50.25,38.4,-152.5,19.2,0.452,1,1,1,1,1,1
2026-06-11 04:00,2.83,59.48,55.2,-148.7,24.6,0.589,1,1,1,1,1,1
2026-06-11 08:00,14.54,45.54,47.9,-134.8,24.2,0.51,1,1,1,1,1,1
2026-06-11 12:00,43.65,40.43,50.6,-169.7,24.8,0.258,1,1,1,1,1,1
2026-06-11 16:00,14.72,53.31,54.9,-147.0,21.5,0.602,1,1,1,1,1,1
2026-06-11 20:00,3.01,56.89,55.1,-148.4,25.7,0.381,1,1,1,1,1,1
2026-06-12 00:00,4.68,44.34,45.8,-164.5,25.3,0.426,1,1,1,1,1,1
2026-06-12 04:00,2.23,47.98,42.5,-154.8,24.7,0.287,1,1,1,1,1,1
2026-06-12 08:00,14.93,52.1,54.5,-157.3,20.3,0.644,1,1,1,1,1,1
2026-06-12 12:00,51.07,48.01,56.9,-155.8,25.6,0.585,1,1,1,1,1,1
2026-06-12 16:00,14.26,49.43,58.9,-159.0,23.5,0.379,1,1,1,1,1,1
2026-06-12 20:00,3.81,41.22,55.7,-135.3,23.6,0.399,1,1,1,1,1,1
2026-06-13 00:00,4.05,43.63,57.3,-165.6,20.1,0.449,1,1,1,1,1,1
2026-06-13 04:00,1.66,57.78,38.8,-135.1,25.4,0.269,1,1,1,1,1,1
2026-06-13 08:00,12.28,59.76,40.5,-151.0,25.9,0.592,1,1,1,1,1,1
2026-06-13 12:00,53.06,42.56,52.4,-155.4,23.3,0.537,1,1,1,1,1,1
2026-06-13 16:00,17.95,44.51,39.8,-166.2,21.8,0.605,1,1,1,1,1,1
2026-06-13 20:00,3.34,50.4,50.7,-134.7,24.3,0.303,1,1,1,1,1,1
2026-06-14 00:00,1.93,40.96,42.4,-162.7,20.0,0.264,1,1,1,1,1,1
2026-06-14 04:00,3.14,56.34,50.7,-151.9,20.5,0.499,1,1,1,1,1,1
2026-06-14 08:00,17.62,45.11,55.8,-150.5,22.8,0.515,1,1,1,1,1,1
2026-06-14 12:00,54.3,42.52,43.0,-151.7,19.8,0.47,1,1,1,1,1,1
2026-06-14 16:00,17.45,50.09,46.7,-132.4,26.0,0.328,1,1,1,1,1,1
2026-06-14 20:00,0.76,57.2,49.6,-138.0,21.5,0.342,1,1,1,1,1,1
2026-06-15 00:00,3.09,56.86,54.5,-163.9,25.6,0.494,1,1,1,1,1,1
2026-06-15 04:00,4.86,57.87,48.3,-164.6,25.6,0.25,1,1,1,1,1,1
2026-06-15 08:00,12.06,48.21,41.2,-137.1,24.4,0.573,1,1,1,1,1,1
2026-06-15 12:00,51.69,41.41,59.2,-159.0,25.2,0.299,1,1,1,1,1,1
2026-06-15 16:00,11.74,42.35,44.8,-165.9,23.4,0.438,1,1,1,1,1,1
2026-06-15 20:00,4.89,58.21,45.5,-159.1,25.9,0.403,1,1,1,1,1,1
2026-06-16 00:00,3.97,55.17,42.9,-165.9,26.0,0.491,1,1,1,1,1,1
2026-06-16 04:00,2.11,52.76,57.0,-158.8,24.1,0.36,1,1,1,1,1,1
2026-06-16 08:00,12.34,56.12,43.3,-150.2,23.1,0.516,1,1,1,1,1,1
2026-06-16 12:00,45.38,58.5,46.4,-145.9,23.1,0.567,1,1,1,1,1,1
2026-06-16 16:00,17.69,48.44,46.7,-140.2,21.4,0.565,1,1,1,1,1,1
2026-06-16 20:00,3.89,53.38,38.6,-147.3,19.2,0.628,1,1,1,1,1,1
2026-06-17 00:00,4.09,46.88,59.4,-160.1,22.1,0.269,1,1,1,1,1,1
2026-06-17 04:00,2.74,46.44,46.8,-156.1,24.7,0.588,1,1,1,1,1,1
2026-06-17 08:00,17.19,42.03,53.9,-144.4,21.2,0.449,1,1,1,1,1,1
2026-06-17 12:00,52.92,55.1,59.1,-157.1,19.8,0.483,1,1,1,1,1,1
2026-06-17 16:00,16.3,43.97,40.0,-146.1,25.1,0.412,1,1,1,1,1,1
2026-06-17 20:00,4.78,56.29,57.5,-158.2,23.0,0.283,1,1,1,1,1,1
2026-06-18 00:00,2.47,56.66,59.6,-160.2,20.6,0.509,1,1,1,1,1,1
2026-06-18 04:00,2.07,51.02,50.5,-153.5,24.9,0.482,1,1,1,1,1,1
2026-06-18 08:00,17.02,45.27,46.1,-134.0,25.6,0.378,1,1,1,1,1,1
2026-06-18 12:00,45.77,42.58,59.6,-138.6,22.6,0.44,1,1,1,1,1,1
2026-06-18 16:00,15.36,59.7,48.2,-147.0,19.4,0.498,1,1,1,1,1,1
2026-06-18 20:00,0.29,46.95,57.1,-164.1,23.8,0.276,1,1,1,1,1,1
2026-06-19 00:00,3.52,58.85,59.7,-161.4,22.2,0.465,1,1,1,1,1,1
2026-06-19 04:00,2.7,53.63,44.9,-169.7,23.3,0.535,1,1,1,1,1,1
2026-06-19 08:00,16.55,44.98,51.2,-139.6,20.3,0.322,1,1,1,1,1,1
2026-06-19 12:00,53.98,47.75,47.0,-142.1,20.0,0.387,1,1,1,1,1,1
2026-06-19 16:00,14.34,44.53,59.7,-144.7,21.4,0.551,1,1,1,1,1,1
2026-06-19 20:00,0.84,59.27,49.6,-169.8,21.7,0.261,1,1,1,1,1,1
2026-06-20 00:00,0.91,44.37,45.6,-135.1,25.4,0.49,1,1,1,1,1,1
2026-06-20 04:00,4.09,40.61,38.9,-148.5,25.7,0.626,1,1,1,1,1,1
2026-06-20 08:00,17.67,49.95,51.3,-130.1,25.4,0.625,1,1,1,1,1,1
2026-06-20 12:00,41.77,47.31,43.3,-137.3,20.3,0.412,1,1,1,1,1,1
2026-06-20 16:00,17.26,41.98,49.4,-143.5,21.2,0.461,1,1,1,1,1,1
2026-06-20 20:00,2.24,43.96,58.8,-152.9,22.0,0.283,1,1,1,1,1,1
2026-06-21 00:00,3.85,55.42,53.4,-148.9,19.3,0.629,1,1,1,1,1,1
2026-06-21 04:00,2.67,40.94,44.7,-162.5,25.7,0.271,1,1,1,1,1,1
2026-06-21 08:00,16.33,58.21,40.2,-132.0,25.2,0.535,1,1,1,1,1,1
2026-06-21 12:00,39.12,53.79,58.3,-169.8,20.7,0.575,1,1,1,1,1,1
2026-06-21 16:00,11.97,42.83,43.4,-143.3,25.2,0.419,1,1,1,1,1,1
2026-06-21 20:00,1.36,53.81,47.1,-153.5,20.9,0.61,1,1,1,1,1,1
2026-06-22 00:00,2.25,53.26,42.9,-144.5,19.8,0.611,1,1,1,1,1,1
2026-06-22 04:00,4.65,47.96,49.8,-158.6,23.0,0.293,1,1,1,1,1,1
2026-06-22 08:00,12.51,59.91,48.3,-165.6,20.6,0.583,1,1,1,1,1,1
2026-06-22 12:00,37.86,51.94,38.9,-132.7,24.4,0.326,1,1,1,1,1,1
2026-06-22 16:00,17.81,47.0,42.4,-144.2,21.7,0.311,1,1,1,1,1,1
2026-06-22 20:00,4.36,41.39,43.4,-148.9,22.9,0.307,1,1,1,1,1,1
2026-06-23 00:00,0.85,58.66,46.1,-164.3,19.7,0.343,1,1,1,1,1,1
2026-06-23 04:00,3.14,51.27,39.6,-144.0,25.4,0.625,1,1,1,1,1,1
2026-06-23 08:00,15.75,46.9,59.7,-151.8,25.4,0.311,1,1,1,1,1,1
2026-06-23 12:00,54.98,57.64,46.1,-169.2,24.6,0.308,1,1,1,1,1,1
2026-06-23 16:00,14.02,58.84,47.3,-153.3,24.1,0.428,1,1,1,1,1,1
2026-06-23 20:00,1.08,43.82,42.3,-135.1,23.6,0.498,1,1,1,1,1,1
2026-06-24 00:00,0.71,42.17,52.3,-158.0,24.8,0.56,1,1,1,1,1,1
2026-06-24 04:00,2.59,43.61,47.7,-142.2,21.7,0.517,1,1,1,1,1,1
2026-06-24 08:00,12.99,48.23,48.3,-135.3,19.9,0.623,1,1,1,1,1,1
2026-06-24 12:00,50.74,41.72,38.2,-135.5,19.4,0.591,1,1,1,1,1,1
2026-06-24 16:00,14.09,58.18,50.8,-136.9,22.3,0.531,1,1,1,1,1,1
2026-06-24 20:00,2.66,52.37,41.5,-147.9,22.3,0.643,1,1,1,1,1,1
2026-06-25 00:00,3.78,42.71,46.4,-154.8,20.2,0.258,1,1,1,1,1,1
2026-06-25 04:00,4.85,58.93,50.5,-134.6,25.9,0.605,1,1,1,1,1,1
2026-06-25 08:00,16.94,53.38,59.2,-157.2,24.0,0.63,1,1,1,1,1,1
2026-06-25 12:00,38.38,57.03,42.2,-158.8,22.6,0.616,1,1,1,1,1,1
2026-06-25 16:00,14.55,40.81,54.5,-139.6,22.2,0.282,1,1,1,1,1,1
2026-06-25 20:00,1.9,58.09,46.4,-168.6,23.7,0.529,1,1,1,1,1,1
2026-06-26 00:00,4.71,54.38,50.2,-150.4,20.9,0.615,1,1,1,1,1,1
2026-06-26 04:00,4.05,56.12,40.4,-167.0,21.6,0.312,1,1,1,1,1,1
2026-06-26 08:00,17.47,52.35,41.4,-145.0,25.1,0.434,1,1,1,1,1,1
2026-06-26 12:00,49.92,41.62,40.0,-131.9,19.0,0.567,1,1,1,1,1,1
2026-06-26 16:00,12.98,59.76,51.3,-162.6,21.0,0.52,1,1,1,1,1,1
2026-06-26 20:00,0.72,50.84,59.4,-142.0,23.9,0.28,1,1,1,1,1,1
2026-06-27 00:00,3.01,50.13,44.3,-152.9,24.8,0.544,1,1,1,1,1,1
2026-06-27 04:00,0.31,46.88,54.1,-145.2,24.7,0.282,1,1,1,1,1,1
2026-06-27 08:00,17.78,47.23,53.0,-142.9,19.5,0.355,1,1,1,1,1,1
2026-06-27 12:00,41.27,59.98,42.2,-146.5,19.3,0.391,1,1,1,1,1,1
2026-06-27 16:00,17.66,49.04,41.1,-140.0,21.9,0.26,1,1,1,1,1,1
2026-06-27 20:00,3.96,53.24,41.8,-146.3,20.3,0.288,1,1,1,1,1,1
2026-06-28 00:00,4.78,50.99,43.0,-150.5,24.1,0.423,1,1,1,1,1,1
2026-06-28 04:00,1.62,49.53,44.4,-160.6,25.6,0.571,1,1,1,1,1,1
2026-06-28 08:00,14.53,42.44,40.8,-158.7,24.1,0.573,1,1,1,1,1,1
2026-06-28 12:00,39.19,46.52,43.1,-135.1,21.2,0.616,1,1,1,1,1,1
2026-06-28 16:00,12.51,46.44,51.9,-131.2,20.6,0.487,1,1,1,1,1,1
2026-06-28 20:00,0.48,55.0,51.7,-166.7,22.4,0.491,1,1,1,1,1,1
2026-06-29 00:00,1.38,42.86,56.7,-167.6,20.7,0.503,1,1,1,1,1,1
2026-06-29 04:00,4.93,52.1,49.8,-137.0,23.5,0.633,1,1,1,1,1,1
2026-06-29 08:00,13.55,55.81,47.3,-137.3,19.1,0.354,1,1,1,1,1,1
2026-06-29 12:00,53.2,42.95,51.8,-147.8,23.2,0.553,1,1,1,1,1,1
2026-06-29 16:00,12.52,59.12,40.7,-135.3,22.9,0.398,1,1,1,1,1,1
2026-06-29 20:00,1.63,56.72,38.8,-158.7,23.0,0.477,1,1,1,1,1,1
2026-06-30 00:00,0.76,50.46,58.7,-156.9,24.3,0.639,1,1,1,1,1,1
2026-06-30 04:00,3.21,47.92,28.8,-137.1,24.7,0.429,1,1,1,1,1,1
2026-06-30 08:00,12.02,56.86,21.4,-168.3,20.5,0.343,1,1,1,1,1,1
2026-06-30 12:00,35.39,55.31,17.8,-143.2,23.9,0.470,1,1,1,1,1,1
2026-06-30 16:00,15.54,47.36,15.4,-163.4,20.5,0.464,1,1,1,1,1,1
2026-06-30 20:00,1.01,52.15,15.2,-156.9,20.8,0.298,1,1,1,1,1,1

